0,0.0291087962962963,1,BATTERY,2.58
0,0.0637731481481481,1,BATTERY,2.58
0,0.0984375000000000,1,BATTERY,2.58
0,0.1331134259259260,1,BATTERY,2.58
0,0.1677893518518520,1,BATTERY,2.58
0,0.2024652777777780,1,BATTERY,2.58
0,0.2371296296296300,1,BATTERY,2.58
0,0.2718055555555560,1,BATTERY,2.59
0,0.3064814814814810,1,BATTERY,2.59
0,0.3411689814814820,1,BATTERY,2.59
0,0.3758333333333330,1,BATTERY,2.59
0,0.4104976851851850,1,BATTERY,2.59
0,0.4451620370370370,1,BATTERY,2.59
0,0.4798379629629630,1,BATTERY,2.59
0,0.5145023148148150,1,BATTERY,2.59
0,0.5838541666666670,1,BATTERY,2.59
0,0.8958912037037040,1,BATTERY,2.59
0,0.9305555555555550,1,BATTERY,2.59
0,0.9998958333333330,1,BATTERY,2.59
0,0.5491782407407410,1,BATTERY,2.6
0,0.6185185185185190,1,BATTERY,2.6
0,0.6531944444444440,1,BATTERY,2.6
0,0.6878587962962960,1,BATTERY,2.6
0,0.7572222222222220,1,BATTERY,2.6
0,0.7918750000000000,1,BATTERY,2.6
0,0.8265509259259260,1,BATTERY,2.6
0,0.8612268518518520,1,BATTERY,2.6
0,0.6584606481481480,3,BATTERY,2.79
0,0.6931481481481480,3,BATTERY,2.79
0,0.7278240740740740,3,BATTERY,2.79
0,0.7625115740740740,3,BATTERY,2.79
0,0.7971990740740740,3,BATTERY,2.79
0,0.8318865740740740,3,BATTERY,2.79
0,0.8665625000000000,3,BATTERY,2.79
0,0.9012500000000000,3,BATTERY,2.79
0,0.9359259259259260,3,BATTERY,2.79
0,0.9706134259259260,3,BATTERY,2.79
0,0.4503587962962960,3,BATTERY,2.8
0,0.4850347222222220,3,BATTERY,2.8
0,0.5197106481481480,3,BATTERY,2.8
0,0.5544097222222220,3,BATTERY,2.8
0,0.5890972222222220,3,BATTERY,2.8
0,0.6237731481481480,3,BATTERY,2.8
0,0.2422453703703700,3,BATTERY,2.81
0,0.2769212962962960,3,BATTERY,2.81
0,0.3116203703703700,3,BATTERY,2.81
0,0.3463078703703700,3,BATTERY,2.81
0,0.3809837962962960,3,BATTERY,2.81
0,0.4156712962962960,3,BATTERY,2.81
0,0.0341319444444444,3,BATTERY,2.82
0,0.0688194444444444,3,BATTERY,2.82
0,0.1035069444444440,3,BATTERY,2.82
0,0.1381944444444440,3,BATTERY,2.82
0,0.1728703703703700,3,BATTERY,2.82
0,0.2075578703703700,3,BATTERY,2.82
